OTU	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	CS4	CS5	CS6	M10	M11	M12	M13	P1	P12	P2	P3	P4
c00b30a2ad079cb6b163712755ed2c94	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__uncultured	s__uncultured_marine	0	0	0	0	0	0	0	0	12	0	0	0
e0c0d16b9b73e3b41ca3258eda06e35a	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Kiloniellales	f__Kiloniellaceae	NA	NA	0	0	0	0	0	0	0	0	12	0	0	0
34c2e2065c20eababe22e612aaaf604a	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfobulbaceae	g__Desulfobulbus	NA	0	0	0	0	0	0	0	0	12	0	0	0
6373999da41d4dfd5410fe2f6d2dbfeb	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__DEV007	g__DEV007	NA	0	0	0	0	0	0	0	0	12	0	0	0
b472acf174f88cbe5d107281346b252c	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	0	0	0	0	0	0	0	0	12	0	0	0
0f7c3224ccd7cc5dc3b0156c25b8c3f6	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__uncultured_organism	0	0	0	0	0	0	0	0	12	0	0	0
d067457f6a32096bf653245447ab4cb9	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__Lewinella	s__uncultured_bacterium	0	0	0	0	0	0	0	0	12	0	0	0
67d7a9ff62a62b6d9e6ec17f4ff22218	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Blastocatellales	f__Blastocatellaceae	g__Blastocatella	s__uncultured_bacterium	0	0	0	0	0	0	0	0	12	0	0	0
51a3a196fd61c4543a74cd165ccd2579	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__KI89A_clade	f__KI89A_clade	g__KI89A_clade	NA	0	0	0	0	0	0	0	0	12	0	0	0
30bd042d68499a62edbdfd3ad6562b78	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__uncultured	NA	0	0	0	0	0	0	0	0	12	0	0	0
e8f3233190e251e9f1c3f9e0ec0c5384	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__P3OB-42	NA	0	0	0	0	0	0	0	0	12	0	0	0
9b18dfcf40952028a2bf73859321ef67	d__Bacteria	p__Gemmatimonadota	c__BD2-11_terrestrial_group	o__BD2-11_terrestrial_group	f__BD2-11_terrestrial_group	g__BD2-11_terrestrial_group	NA	0	0	0	0	0	0	0	0	12	0	0	0
1141082bb3bb3670d35965929fc3ac0c	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Cellvibrionales	f__Halieaceae	g__Halioglobus	s__uncultured_gamma	0	0	0	0	0	0	0	0	12	0	0	0
1c1583221b452740074e8ce901037986	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Arenicellales	f__Arenicellaceae	g__Candidatus_Thiosymbion	s__gamma_proteobacterium	0	0	0	0	0	0	0	0	12	0	0	0
228ff6321ba24c1e143795ff6ef0b8c8	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	s__uncultured_bacterium	0	0	0	0	0	0	0	0	12	0	0	0
138a2069a1e07da3f350d6ca5c6137d9	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	0	0	0	0	0	0	0	0	12	0	0	0
c751ba9cf9f6180d7b35166772f47c85	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__Woesearchaeales	g__Woesearchaeales	NA	0	0	0	0	0	0	0	0	7	5	0	0
beb7f515bc9d9d2410284341fa770b30	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Amoebophilaceae	g__uncultured	NA	0	0	0	0	0	0	0	0	7	0	5	0
cdd511cb5cd104649600b75c0add63d8	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Thalassobaculales	f__uncultured	g__uncultured	NA	0	0	0	0	0	0	0	0	5	0	7	0
a89207b14a6d8add57a82328e05e2398	d__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__Christensenellaceae	g__uncultured	NA	0	0	0	0	0	0	0	0	3	0	4	5
45e6f2bb2260e3f3aee3675ad7745209	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	NA	0	0	0	0	0	0	0	0	2	0	10	0
d4bd42da54efb6bac4282c2c8dfa90b6	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0
0215699e407832018ced651057474b08	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0
0f7b78f60a0463c4c9b4850a745ef49b	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0
e35a89192dea30b151f45cd57256990d	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	NA	0	0	0	0	0	0	0	0	0	12	0	0
35a5c923c1f6b03c4472bf4df7e11c81	d__Bacteria	p__Chloroflexi	c__Anaerolineae	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0
f95d1912a0b5e80a9f32751ddad3b68d	d__Bacteria	p__Modulibacteria	c__Moduliflexia	o__Moduliflexales	f__Moduliflexaceae	g__Moduliflexaceae	NA	0	0	0	0	0	0	0	0	0	12	0	0
46f1cb0a244b9e3421218179883e4d4a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nitrosococcales	f__Nitrosococcaceae	g__Cm1-21	s__uncultured_gamma	0	0	0	0	0	0	0	0	0	12	0	0
b4b46230fea11fa1f82730e57ae035b9	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Pelolinea	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
aa4751cb38fcf00cc033fa4ab4f26fc3	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__uncultured	NA	0	0	0	0	0	0	0	0	0	12	0	0
50be10d449962963ffd60cf8e2b9bf35	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__uncultured	f__uncultured	g__uncultured	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
b4395426cd5271d6c43b04f0953f7a23	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__CCM11a	f__CCM11a	g__CCM11a	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
0505accf45e94c0a0316fca4c3ec1d9b	d__Archaea	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0
2be01b93ea14e0e631052e31b3a4d188	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__GIF3	f__GIF3	g__GIF3	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
cdf2c54184c35d46e4af875001b7520c	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methyloligellaceae	g__uncultured	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
dcacec355ccc20190bbe229e712bdbf1	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	g__uncultured	NA	0	0	0	0	0	0	0	0	0	12	0	0
4f0aff5793d3ee6cc236d329bc877196	d__Bacteria	p__Patescibacteria	c__Parcubacteria	o__Candidatus_Yanofskybacteria	f__Candidatus_Yanofskybacteria	g__Candidatus_Yanofskybacteria	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
ec1371efd5ef0385886770d80176efc1	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0
153f4c14cb9fc649b833167737ff17e1	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0
aff4f794b936bbab0a5eb6c6a08dd0e2	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Sediminispirochaeta	s__uncultured_organism	0	0	0	0	0	0	0	0	0	12	0	0
df693404f4cf49fe9bb192dcd95f6080	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__FS117-23B-02	f__FS117-23B-02	g__FS117-23B-02	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
3e3021b9fa151ebacda69823dbcc6355	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Ectothiorhodospirales	f__Thioalkalispiraceae	g__Thiohalophilus	NA	0	0	0	0	0	0	0	0	0	12	0	0
93ed953b460cf5990f40df84711502e7	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0
bbbdbdd3955a315969de3774e94c08f2	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__Woesearchaeales	g__Woesearchaeales	NA	0	0	0	0	0	0	0	0	0	12	0	0
2d4ef609892cc38a25f07f9e2ef72f9a	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__SCGC_AAA011-D5	g__SCGC_AAA011-D5	s__uncultured_archaeon	0	0	0	0	0	0	0	0	0	12	0	0
57f14c3b2ad6f36b68ae37fe753a8059	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	NA	0	0	0	0	0	0	0	0	0	12	0	0
f29e9e52bf79859fb8ee3b2f1f5d74f7	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__CCM11a	f__CCM11a	g__CCM11a	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
68868cf897468f281937bf8cfbab2bfa	d__Bacteria	p__Caldatribacteriota	c__JS1	o__JS1	f__JS1	g__JS1	s__Atribacteria_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
4e349271e3459857d05b1f616a742011	d__Bacteria	p__Gemmatimonadota	c__MD2902-B12	o__MD2902-B12	f__MD2902-B12	g__MD2902-B12	NA	0	0	0	0	0	0	0	0	0	12	0	0
e979cce135761ea74ed47a288317888a	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__SBR1031	f__SBR1031	g__SBR1031	NA	0	0	0	0	0	0	0	0	0	12	0	0
4324094ec78a2c2a35444b7145800573	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	NA	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0
fb7fcd6966ff1cc359f4e6ad1b852860	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__Woesearchaeales	g__Woesearchaeales	NA	0	0	0	0	0	0	0	0	0	12	0	0
e56ef7bbe72dd957856ec1ebc2d13751	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__Woesearchaeales	g__Woesearchaeales	NA	0	0	0	0	0	0	0	0	0	12	0	0
4e7976671bbb464ea0fcd183bfe92ddc	d__Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0
be25421fc7fe755fc62e074c2fcddc14	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__MSBL5	f__MSBL5	g__MSBL5	s__uncultured_Chloroflexi	0	0	0	0	0	0	0	0	0	12	0	0
5ac95f3813a07f1f2d6746241cd6a74b	d__Bacteria	p__Calditrichota	c__Calditrichia	o__Calditrichales	f__Calditrichaceae	g__Caldithrix	s__uncultured_Deferribacteres	0	0	0	0	0	0	0	0	0	12	0	0
363b2281877f58c895c26ba7fb4f2ee7	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0
d5710d617ffa4fdd2ee8336414f8b0d4	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Ectothiorhodospirales	f__Ectothiorhodospiraceae	g__Thiogranum	NA	0	0	0	0	0	0	0	0	0	12	0	0
c5bce8b9dbc084adab28ac47241613fe	d__Bacteria	p__TA06	c__TA06	o__TA06	f__TA06	g__TA06	s__uncultured_organism	0	0	0	0	0	0	0	0	0	12	0	0
b2ba165f771222fb5d36f52a8c0a691c	d__Archaea	p__Crenarchaeota	c__Bathyarchaeia	o__Bathyarchaeia	f__Bathyarchaeia	g__Bathyarchaeia	NA	0	0	0	0	0	0	0	0	0	12	0	0
703ba47ed54f8d09cc53098598851f07	d__Bacteria	p__Desulfobacterota	c__Desulfuromonadia	o__Desulfuromonadia	f__Syntrophotaleaceae	g__Syntrophotalea	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
a2901afc3e8faa9c323e80d4bf857829	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophaceae	g__Candidatus_Omnitrophus	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
ba6359ad5dcadbc983a5d5369972e8f6	d__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurovaceae	g__Sulfurovum	NA	0	0	0	0	0	0	0	0	0	12	0	0
31d6160b58f9562ec63f9a9467fef7d9	d__Bacteria	p__Patescibacteria	c__Parcubacteria	o__Paceibacterales	f__Paceibacteraceae	g__Candidatus_Paceibacter	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
bb70d4a21b3c8d273484c6185572ed60	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Sediminispirochaeta	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
bc62ff29f14b31f8c9637f146a0a6265	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__B2M28	f__B2M28	g__B2M28	NA	0	0	0	0	0	0	0	0	0	12	0	0
e598a0c97c963fb873306872ed3ed2e3	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidetes_BD2-2	g__Bacteroidetes_BD2-2	NA	0	0	0	0	0	0	0	0	0	12	0	0
d910343bf810e042e1224a71c15c775a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__B2M28	f__B2M28	g__B2M28	NA	0	0	0	0	0	0	0	0	0	12	0	0
a853db020a067fb720e072600eb30775	d__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Epulopiscium	NA	0	0	0	0	0	0	0	0	0	12	0	0
33ce7ca574ad47187c4c6d7a858c5e43	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0
706a04cc06ec18435517e057e5a4817f	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__FS117-23B-02	f__FS117-23B-02	g__FS117-23B-02	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
867493196b1ae83ac8efe62b8879407d	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__GIF9	f__AB-539-J10	g__SCGC-AB-539-J10	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
119bbcbfbbfe1c5119295261394bb502	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfatiglandales	f__Desulfatiglandaceae	g__Desulfatiglans	NA	0	0	0	0	0	0	0	0	0	12	0	0
04aa6ce414ba0f443f032cf1d52975c9	d__Bacteria	p__MBNT15	c__MBNT15	o__MBNT15	f__MBNT15	g__MBNT15	NA	0	0	0	0	0	0	0	0	0	12	0	0
6dcf4aec19dc5f8f9bd9503080e19314	d__Bacteria	p__Acidobacteriota	c__Subgroup_18	o__Subgroup_18	f__Subgroup_18	g__Subgroup_18	s__uncultured_soil	0	0	0	0	0	0	0	0	0	12	0	0
755c8f23bb8faf4e271c6c195af3a415	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfatiglandales	f__Desulfatiglandaceae	g__Desulfatiglans	NA	0	0	0	0	0	0	0	0	0	12	0	0
198b1b1cf38d04397fa16167e8db3241	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Spirochaeta	NA	0	0	0	0	0	0	0	0	0	12	0	0
76507dae9fac10b02e40f869d6449470	d__Bacteria	p__Gemmatimonadota	c__MD2902-B12	o__MD2902-B12	f__MD2902-B12	g__MD2902-B12	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
3082266bb5eb52c4359d6ce41a024ecb	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Tenacibaculum	NA	0	0	0	0	0	0	0	0	0	12	0	0
fb6a5dabf29d8230dae90fdfd20a539c	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0
43f8b7a7eba20b222d84115eb0d19b35	d__Bacteria	p__NKB15	c__NKB15	o__NKB15	f__NKB15	g__NKB15	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
b32800bedff9d1b69add9085b08e7043	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	NA	0	0	0	0	0	0	0	0	0	12	0	0
3b2b46f09c941233a5597c61ee863e2c	d__Bacteria	p__Myxococcota	c__Polyangia	o__VHS-B3-70	f__VHS-B3-70	g__VHS-B3-70	s__uncultured_delta	0	0	0	0	0	0	0	0	0	12	0	0
6a64baaab623efe6f9b5520296169759	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__GIF3	f__GIF3	g__GIF3	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
ccf0b435c173d7c9e3f3858a303825aa	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__Napoli-4B-65	f__Napoli-4B-65	g__Napoli-4B-65	NA	0	0	0	0	0	0	0	0	0	12	0	0
2f5824e1f0e0d19d0cd168b56158b10e	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__Desulfocapsa	NA	0	0	0	0	0	0	0	0	0	12	0	0
7acdf464436b008a5e69879ce9e9a494	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Coxiellales	f__Coxiellaceae	g__Coxiella	NA	0	0	0	0	0	0	0	0	0	12	0	0
c1edcb1d37a3615a98e59abd0241f888	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia	f__Hungateiclostridiaceae	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0
708d2c16f0eb31476a2e46532f7694a1	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfatiglandales	f__Desulfatiglandaceae	g__Desulfatiglans	NA	0	0	0	0	0	0	0	0	0	12	0	0
520bce72bfea30343aaf7d6b0747247d	d__Bacteria	p__LCP-89	c__LCP-89	o__LCP-89	f__LCP-89	g__LCP-89	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	12	0	0
4c5a561b2c114e2bcb2f0f74c816d974	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiomicrospirales	f__Thiomicrospiraceae	g__endosymbionts	NA	0	0	0	0	0	0	0	0	0	12	0	0
0a1eb8af8d960f7be698a4ca3ad51eae	d__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurovaceae	g__Sulfurovum	NA	0	0	0	0	0	0	0	0	0	12	0	0
1d0a149bd7cc230356d35a00d62b1540	d__Bacteria	p__LCP-89	c__LCP-89	o__LCP-89	f__LCP-89	g__LCP-89	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	9	3	0
9c5592a5a4c116decdcdeb107721ed36	d__Bacteria	p__Acidobacteriota	c__Subgroup_26	o__Subgroup_26	f__Subgroup_26	g__Subgroup_26	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	3	9	0
94246ec604757e72f8c07b85c2f59153	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__Woesearchaeales	g__Woesearchaeales	NA	0	0	0	0	0	0	0	0	0	0	12	0
e2bed5ec10a05b7835e7a09b1ae925d0	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfurivibrionaceae	g__MSBL7	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	12	0
a9bdce7b600b04ab32a1a0f383d8c12d	d__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	NA	0	0	0	0	0	0	0	0	0	0	12	0
d785aa51af68ab417b64e12e8f454837	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__Woesearchaeales	g__Woesearchaeales	NA	0	0	0	0	0	0	0	0	0	0	12	0
a1ae5d0a44cc94e2939aa0cec3a3a67d	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_23	NA	0	0	0	0	0	0	0	0	0	0	12	0
3dc32885b1ec6295b54d8fec60158937	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	12	0
067659d2ef23a2da740e8fe7865ca6e0	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	12	0
c39421d1152cb73f8c367b0947e15467	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prolixibacteraceae	g__Draconibacterium	NA	0	0	0	0	0	0	0	0	0	0	12	0
887a5c6bdce1f8e36d8c19a8517e4840	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prolixibacteraceae	g__Draconibacterium	NA	0	0	0	0	0	0	0	0	0	0	12	0
59dbb5777055e20304ca573d3193b25c	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	12	0
4cce7d61f4ac9c5a2ffd9faea3ae0749	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Defluviicoccales	f__uncultured	g__uncultured	s__metagenome	0	0	0	0	0	0	0	0	0	0	12	0
34fce0765b8c0228747c48c562b66514	d__Bacteria	p__Desulfobacterota	c__Desulfomonilia	o__Desulfomonilales	f__Desulfomonilaceae	g__Desulfomonile	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	12	0
82b42c78154d881d353e857971293c35	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	NA	0	0	0	0	0	0	0	0	0	0	12	0
a847ab3abe44cb1801dc22a8b7629822	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidetes_VC2.1_Bac22	f__Bacteroidetes_VC2.1_Bac22	g__Bacteroidetes_VC2.1_Bac22	s__uncultured_Bacteroidetes	0	0	0	0	0	0	0	0	0	0	12	0
e1756ebc606cca473e01cc4f71aefffc	d__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	s__uncultured_Desulfovibrionales	0	0	0	0	0	0	0	0	0	0	12	0
07376bb1b846472c0a3f05a84768b79f	d__Bacteria	p__NB1-j	c__NB1-j	o__NB1-j	f__NB1-j	g__NB1-j	NA	0	0	0	0	0	0	0	0	0	0	12	0
3028ac098389a9dc16fdb401837e98b1	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	NA	0	0	0	0	0	0	0	0	0	0	12	0
aabb61a1fd4fccc892d3f2e7f2726178	d__Bacteria	p__NB1-j	c__NB1-j	o__NB1-j	f__NB1-j	g__NB1-j	s__marine_metagenome	0	0	0	0	0	0	0	0	0	0	12	0
701de0f281d3fb99ee3d69678a362d91	d__Bacteria	p__Zixibacteria	c__Zixibacteria	o__Zixibacteria	f__Zixibacteria	g__Zixibacteria	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	12	0
44b2b6cc3a2a8a91d3e261845a9871bb	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Parvibaculales	f__PS1_clade	g__PS1_clade	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	12	0
edea3b811ae4a14a5d06763368b8ce84	d__Bacteria	p__Hydrogenedentes	c__Hydrogenedentia	o__Hydrogenedentiales	f__Hydrogenedensaceae	g__Hydrogenedensaceae	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	12	0
966e87a66c5755410e27b895489eccbd	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	12	0
1da65a35fd21ca51710ff1ddc5893827	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__Pedosphaeraceae	g__Pedosphaeraceae	NA	0	0	0	0	0	0	0	0	0	0	12	0
b09e766c9c912e40f9e136246c7ccb4e	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	12	0
89c06be17f03daac88ef1fc19723df95	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prolixibacteraceae	g__Draconibacterium	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	12	0
e0d693203975e8592f5489d6e430cc20	d__Bacteria	p__NB1-j	c__NB1-j	o__NB1-j	f__NB1-j	g__NB1-j	NA	0	0	0	0	0	0	0	0	0	0	12	0
c308e6ea55a3943f5b9adc78ac21e918	d__Bacteria	p__Firmicutes	c__Clostridia	o__Christensenellales	f__Christensenellaceae	g__uncultured	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	12	0
271ef902343c026c12dbf7269ca6a805	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Devosiaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	12	0
57562b85e2ec0a6b9e4b5de7b8233a9c	d__Bacteria	p__Latescibacterota	c__Latescibacteria	o__Latescibacterales	f__Latescibacteraceae	g__Candidatus_Latescibacter	s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	12	0
eb063a4bde1c9a2980a006f7e071bf91	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Psychroserpens	NA	0	0	0	0	0	0	0	0	0	0	0	12
891f7ff1ee2e3cb3966be34f05564419	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Woesearchaeales	f__GW2011_GWC1_47_15	g__GW2011_GWC1_47_15	s__uncultured_archaeon	0	0	0	0	0	0	0	0	0	0	0	12
